billedcost,billingaccountid,billingaccountname,billingaccounttype,billingcurrency,billingperiodend,billingperiodstart,chargecategory,chargeclass,chargedescription,chargefrequency,chargeperiodend,chargeperiodstart,commitmentdiscountid,commitmentdiscountname,commitmentdiscountquantity,commitmentdiscountstatus,commitmentdiscounttype,consumedquantity,consumedunit,contractedcost,contractedunitprice,effectivecost,invoiceissuername,listcost,listunitprice,pricingcategory,pricingquantity,pricingunit,providername,publishername,regionid,regionname,resourceid,resourcename,resourcetype,servicecategory,servicename,skuid,skupriceid,subaccountid,subaccountname,subaccounttype,x_accountid,x_accountname,x_accountownerid,x_billedcostinusd,x_billedunitprice,x_billingaccountid,x_billingaccountname,x_billingexchangerate,x_billingexchangeratedate,x_billingprofileid,x_billingprofilename,x_contractedcostinusd,x_costallocationrulename,x_costcenter,x_customerid,x_customername,x_effectivecostinusd,x_effectiveunitprice,x_invoiceid,x_invoiceissuerid,x_invoicesectionid,x_invoicesectionname,x_listcostinusd,x_partnercreditapplied,x_partnercreditrate,x_pricingblocksize,x_pricingcurrency,x_pricingsubcategory,x_pricingunitdescription,x_publishercategory,x_publisherid,x_resellerid,x_resellername,x_resourcegroupname,x_resourcetype,x_serviceperiodend,x_serviceperiodstart,x_skudescription,x_skudetails,x_skuiscrediteligible,x_skumetercategory,x_skumeterid,x_skumetername,x_skumetersubcategory,x_skuofferid,x_skuorderid,x_skuordername,x_skupartnumber,x_skuregion,x_skuservicefamily,x_skuterm,x_skutier,tags
0.000267269,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Log Analytics - Pay-as-you-go Data Ingestion - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,0.000062574,GB,0.000267269,4.27125,0.000267269,Microsoft,0.00031287,5,Standard,0.000062574,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/rqnf-gfqe-fhccbeg-et-qri/cebivqref/zvpebfbsg.bcrengvbanyvafvtugf/jbexfcnprf/rqnf-gfqe-fhccbeg-ybt-qri,rqnf-gfqe-fhccbeg-ybt-qri,Log Analytics workspace,Management and Governance,Azure Monitor,1053812,1053812,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,4.27125,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,4.27125,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,rqnf-gfqe-fhccbeg-et-qri,microsoft.operationalinsights/workspaces,,,Log Analytics - Pay-as-you-go Data Ingestion - AU East,,1,Log Analytics,0d435df8-9c75-482e-a894-cd65c2160c7a,Pay-as-you-go Data Ingestion,,MS-AZR-0017P,,,AAA-22067,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Nonprod"", ""cost_center"": ""5555637666""}"
6.84405,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,SQL Database Single Standard - S3 - DTUs - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,1,Units/Day,6.84405,6.84405,6.84405,Microsoft,8.01,8.01,Standard,1,Units/Day,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/rqnf-funerq-cbp-et/cebivqref/zvpebfbsg.fdy/freiref/rqnf-funerq-cbp-fdyfie6/qngnonfrf/fag-wrqv-qo-cbp56,rqnf-funerq-cbp-fdyfie6/FaG-WRQV-qo-cbp56,SQL database,Databases,Azure SQL Database,1019275,1019275,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,6.84405,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,6.84405,,,696330,Qngnpbz,,,,1,AUD,Standard,1/Day,Cloud Provider,Microsoft,,,RQNF-FUNERQ-CBP-et,Microsoft.Sql/servers/databases,,,SQL Database Single Standard - S3 - DTUs - AU East,,1,SQL Database,56b248d8-543e-4290-ae47-fd8674f5c97f,S3 DTUs,Single Standard,MS-AZR-0017P,,,N7H-01519,AU East,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
3.18E-05,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Rtn Preference: MGN - Standard Data Transfer Out - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,0.000207,GB,3.18E-05,0.153765,3.18E-05,Microsoft,0.00003726,0.18,Standard,0.000207,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/et-flq-abaceq-pne-nfc/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/etflqabaceqpnejbexybnqia,etflqabaceqpnejbexybnqia,Storage account,Storage,Storage Accounts,1011515,1011515,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.153765,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.153765,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,ET-FLQ-AbaCEQ-PNE-NFC,Microsoft.Storage/storageAccounts,,,Rtn Preference: MGN - Standard Data Transfer Out - AU East,,1,Bandwidth,fe167397-a38d-43c3-9bb3-8e2907e56a41,Standard Data Transfer Out,Rtn Preference: MGN,MS-AZR-0017P,,,Q5H-00002,AU East,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
0.008885888,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Tiered Block Blob - Hot GRS - Write Operations - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,632,Units,0.008885888,0.1405995,0.008885888,Microsoft,0.01040272,0.1646,Standard,0.0632,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/qngnoevpxf-et-flqarlzrgeb-pqe-qoevpxf-jf-qri-hrvozujgubod7/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/qofgbentrpsxldlqahwrh7,qofgbentrpsxldlqahwrh7,Storage account,Storage,Storage Accounts,1011480,1011480,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.1405995,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.1405995,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,qngnoevpxf-et-flqarlzrgeb-pqe-qoevpxf-jf-qri-hrvozujgubod7,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - Hot GRS - Write Operations - AU East,,1,Storage,452de456-2197-463a-b434-8d8b3cf77670,Hot GRS Write Operations,Tiered Block Blob,MS-AZR-0017P,,,N9H-01165,AU East,,,,"{""application"": ""qngnoevpxf"", ""environment"": null, ""cost_center"": null}"
1.03E-08,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Bandwidth Inter-Region - Intra Continent Data Transfer Out - Oceania,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,1.01E-07,GB,1.03E-08,0.10227885,1.03E-08,Microsoft,1.20E-08,0.11973,Standard,1.01E-07,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/c7c-nace-et/cebivqref/zvpebfbsg.znpuvaryrneavatfreivprf/jbexfcnprf/c7cnacenzyjf,c7cnacenzyjf,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,616168984,616168984,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.10227885,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.10227885,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,c7c-nace-et,Microsoft.MachineLearningServices/workspaces,,,Bandwidth Inter-Region - Intra Continent Data Transfer Out - Oceania,"{""NodeType"": ""Dedicated"", ""PoolName"": ""compute-poorna_c5475b1c-2819-478d-b14e-456b79cb6b27"", ""UsageType"": ""virtualmachinescalesets"", ""ConfigType"": ""VirtualMachine"", ""AccountName"": ""bai24499671101746143625a"", ""ClusterType"": ""DSI"", ""SourceEventId"": ""2d692236-cc8a-b6cc-86f8-8e0e63e8d15d"", ""AmlWorkspaceId"": ""d14a23e8-17e5-460f-97fc-0cf6d581f5ce"", ""AMLResourceType"": ""Provisioner.Batch"", ""EmittingService"": ""Machine Learning Service - Non DSVM"", ""Processor_Version"": ""BillingProcessorV2"", ""HostSubscriptionId"": ""638e6bf4-26ad-478e-9cec-b47a06e84c00"", ""PoolAllocationMode"": ""BatchService"", ""SourceResourceProvider"": ""Batch""}",1,Bandwidth,0895ed20-2c79-4201-86a3-89f73d93515a,Intra Continent Data Transfer Out,Inter-Region,MS-AZR-0017P,,,AAD-84503,Oceania,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
0.04582855,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Virtual Machines Edsv4 Series - E8ds v4 Spot Hours - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,0.283339,Hours,0.045828553,0.1617446,0.04582855,Microsoft,0.02898898,0.102312,Dynamic,0.283339,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/s05n9r65-n201-9o4q-opq2-op1o392s6902/erfbheprtebhcf/qb-qngnoevpxf-znantrqet-cebq/cebivqref/zvpebfbsg.pbzchgr/iveghnyznpuvarf/r52p3583750190344p3n30rr80o80679,r52p3583750190344p3n30rr80o80679,Virtual machine,Compute,Virtual Machines,616213238,616213238,/fhofpevcgvbaf/s05n9r65-n201-9o4q-opq2-op1o392s6902,gsafj-nan-vcnanylgvpf-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0.1617446,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0.161744588,,,696339,Genafcbeg Pyhfgre Freivprf,,,,1,AUD,Spot,1 Hour,Cloud Provider,Microsoft,,,QB-QNGNOEVPXF-ZNANTRQET-CEBQ,Microsoft.Compute/virtualMachines,,,Virtual Machines Edsv4 Series - E8ds v4 Spot Hours - AU East,"{""VCPUs"": 8, ""VMName"": null, ""MaxPrice"": -1.0, ""ImageType"": ""Canonical"", ""UsageType"": ""ComputeHR"", ""ServiceType"": ""Standard_E8ds_v4"", ""VMProperties"": null, ""ConsumedQuantity"": 0.283339}",1,Virtual Machines,8b43b235-3d10-5c5f-bd5f-07d960745b11,E8ds v4 Spot,Edsv4 Series VM,MS-AZR-0017P,,,AAD-87517,AU East,,,,"{""application"": ""gsafj-nan-vcnanylgvpf-cebq"", ""environment"": null, ""cost_center"": null}"
0.031959,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Load Balancer - Standard Included LB Rules and Outbound Rules,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,1,Hours,0.031959,0.031959,0.031959,Microsoft,0.0374,0.0374,Standard,1,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/terngreflqarl-qan-nvzy-et-qri/cebivqref/zvpebfbsg.znpuvaryrneavatfreivprf/jbexfcnprf/terngreflqarl-qan-nvzy-zyj-qri,terngreflqarl-qan-nvzy-zyj-qri,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,1071942,1071942,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.031959,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.031959,,,696330,Qngnpbz,,,,1,AUD,Standard,1 Hour,Cloud Provider,Microsoft,,,terngreflqarl-qan-nvzy-et-qri,Microsoft.MachineLearningServices/workspaces,,,Load Balancer - Standard Included LB Rules and Outbound Rules,"{""NodeType"": ""Dedicated"", ""PoolName"": ""gsit-dna-amls-gpu_3de7b907-5b5b-4d51-8cb4-24a38ec9b304"", ""UsageType"": ""loadbalancers"", ""ConfigType"": ""VirtualMachine"", ""AccountName"": ""bai24499671101746143625a"", ""ClusterType"": ""DSI"", ""SourceEventId"": ""3c611935-fb2c-d4ea-fd79-1d01efa0867f"", ""AmlWorkspaceId"": ""4b2140f2-ea1d-4d20-9bfa-aa377f34f8b3"", ""AMLResourceType"": ""Provisioner.Batch"", ""EmittingService"": ""Machine Learning Service - Non DSVM"", ""Processor_Version"": ""BillingProcessorV2"", ""WorkspaceLocation"": ""australiaeast"", ""HostSubscriptionId"": ""638e6bf4-26ad-478e-9cec-b47a06e84c00"", ""PoolAllocationMode"": ""BatchService"", ""SourceResourceProvider"": ""Batch""}",1,Load Balancer,27827eb0-7f60-4928-940b-f5fe15e7a4cb,Standard Included LB Rules and Outbound Rules,Standard,MS-AZR-0017P,,,AAA-21856,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
0,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender for Storage - Free Transactions,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,276,Units,0,0,0,Microsoft,0,0,Standard,0.000276,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/s05n9r65-n201-9o4q-opq2-op1o392s6902/erfbheprtebhcf/nbv-ybtvpnccf-et-cebq/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/nnnbvqngnynxr,nnnbvqngnynxr,Storage account,Storage,Storage Accounts,616488981,616488981,/fhofpevcgvbaf/s05n9r65-n201-9o4q-opq2-op1o392s6902,gsafj-nan-vcnanylgvpf-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0,,,696339,Genafcbeg Pyhfgre Freivprf,,,,1000000,AUD,Standard,1M,Cloud Provider,Microsoft,,,NBV-YbtvpNccf-ET-Cebq,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Free Transactions,"{""Cloud"": ""Azure"", ""StorageService"": ""Blob""}",1,Microsoft Defender for Cloud,4a6eb839-b839-566a-a150-e360e751228d,Free Transactions,Storage,MS-AZR-0017P,,,AAN-32388,,,,,"{""application"": ""gsafj-nan-vcnanylgvpf-cebq"", ""environment"": ""Production"", ""cost_center"": ""5555684893""}"
0.000051456,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Data Factory v2 - Cloud - Read Write Operations,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,4,Units,0.000051456,0.6432,0.000051456,Microsoft,0.00006,0.75,Standard,0.00008,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/plore-qrsrapr-ercbegvat-et-fgt/cebivqref/zvpebfbsg.qngnsnpgbel/snpgbevrf/ploreqrsrapr-qs-fgt,PLOREQRSRAPR-QS-FGT,Data factory (V2),Integration,Azure Data Factory,1076487,1076487,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.6432,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.6432,,,696330,Qngnpbz,,,,50000,AUD,Standard,50K,Cloud Provider,Microsoft,,,PLORE-QRSRAPR-ERCBEGVAT-ET-FGT,MICROSOFT.DATAFACTORY/FACTORIES,,,Azure Data Factory v2 - Cloud - Read Write Operations,,1,Azure Data Factory v2,d87c061a-44b8-4898-a94c-60355ea7a2f7,Cloud Read Write Operations,,MS-AZR-0017P,,,AAD-19283,,,,,"{""application"": ""596769"", ""environment"": ""nonprod"", ""cost_center"": ""6555637656""}"
0.000022508,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Queues v2 - Class 2 Operations - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,44,Units,0.000022508,0.00511545,0.000022508,Microsoft,0.000026356,0.00599,Standard,0.0044,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/rqnf-nahfun-et-qri/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/snoevpfgbentrnppbhaggfqe,snoevpfgbentrnppbhaggfqe,Storage account,Storage,Storage Accounts,1048219,1048219,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00511545,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00511545,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,RQNF-Nahfun-et-qri,Microsoft.Storage/storageAccounts,,,Queues v2 - Class 2 Operations - AU East,,1,Storage,17765b1f-9180-4ac5-aae6-fc738a83e15c,Class 2 Operations,Queues v2,MS-AZR-0017P,,,AAA-71382,AU East,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
0.029651758,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,SQL Database - LTR Backup Storage - RA-GRS - Data Stored - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,0.386687248,GB/Month,0.029651758,0.0766815,0.029651758,Microsoft,0.034724515,0.0898,Standard,0.386687248,GB/Month,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p/erfbheprtebhcf/cebq-pf-nfr-vasen-et-nhrn/cebivqref/zvpebfbsg.fdy/ybatgrezergragvbafreiref/cebq-pf-funerq-fdy-fei-nhrn/ybatgrezergragvbaqngnonfrf/genpxfgnovyvgl/ybatgrezergragvbaonpxhcf,cebq-pf-funerq-fdy-fei-nhrn/GenpxFgnovyvgl,Microsoft.Sql/longTermRetentionServers/longTermRetentionDatabases,Other,SQL Database,1099434,1099434,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p,gsafj-tf-nccf-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0.0766815,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0.0766815,,,696339,Genafcbeg Pyhfgre Freivprf,,,,1,AUD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,cebq-pf-nfr-vasen-et-nhrn,Microsoft.Sql/longTermRetentionServers/longTermRetentionDatabases,,,SQL Database - LTR Backup Storage - RA-GRS - Data Stored - AU East,,1,SQL Database,6c56e9bb-d46b-45a0-a3b5-315a360f3dff,Backup RA-GRS Data Stored,LTR Backup Storage,MS-AZR-0017P,,,AAD-37014,AU East,,,,"{""application"": ""FLG579599"", ""environment"": ""prod"", ""cost_center"": ""Hanyybpngrq""}"
0.000390563,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender for Storage - Standard Transactions,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,153,Units,0.000390563,0.025527,0.000390563,Microsoft,0.00045747,0.0299,Standard,0.0153,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p/erfbheprtebhcf/cebq-pf-nfr-vasen-et-nhrn/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/cebqpfnfrfnnhrn56,cebqpfnfrfnnhrn56,Storage account,Storage,Storage Accounts,611182811,611182811,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p,gsafj-tf-nccf-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0.025527,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0.025527,,,696339,Genafcbeg Pyhfgre Freivprf,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,cebq-pf-nfr-vasen-et-nhrn,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Standard Transactions,"{""Cloud"": ""Azure"", ""StorageService"": ""Files""}",1,Microsoft Defender for Cloud,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,Storage,MS-AZR-0017P,,,AAA-97331,,,,,"{""application"": ""FLG579599"", ""environment"": ""prod"", ""cost_center"": ""Hanyybpngrq""}"
0,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Data Lake Storage Gen2 Hierarchical Namespace - Delete Operations,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,54,Units,0,0,0,Microsoft,0,0,Standard,0.0054,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/pfg-oqne-et-qri/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/pfgoqneynaqmbarqri,pfgoqneynaqmbarqri,Storage account,Storage,Storage Accounts,611187921,611187921,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,PFG-OQNE-et-qri,Microsoft.Storage/storageAccounts,,,Azure Data Lake Storage Gen2 Hierarchical Namespace - Delete Operations,,1,Storage,322c85bb-d7b0-410f-84f8-05a53bc699ae,Delete Operations,Azure Data Lake Storage Gen2 Hierarchical Namespace,MS-AZR-0017P,,,AAD-37581,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""6555696578""}"
1.92E-06,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Files - List Operations,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,1,Units,1.92E-06,0.0191754,1.92E-06,Microsoft,0.000002245,0.02245,Standard,0.0001,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/rqnf-ybttvat-et/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/rqnfybtqsnpgbel5abacebq,rqnfybtqsnpgbel5abacebq,Storage account,Storage,Storage Accounts,1019027,1019027,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.0191754,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.0191754,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,RQNF-Ybttvat-ET,Microsoft.Storage/storageAccounts,,,Files - List Operations,,1,Storage,be63f96a-ef4b-42c1-9365-f9fa0e7431d0,List Operations,Files,MS-AZR-0017P,,,N9H-00817,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Platform"", ""cost_center"": ""5555637666""}"
